Log #,Complaint #,Date,Address #,Street Name,Borough,Postcode,District,Work Reported,Closed,Issued Violation?,Additional Comments,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
14433,13-12-10-022,12/10/2012,38-42,Mercer Street,Mn,,SOHO,Installation of signage on the Broadway façade without permits,true,true,,40.721387,-74.00132,02,1,47,1087559,1004747506,SoHo-TriBeCa-Civic Center-Little Italy
14435,13-12-11-024,12/10/2012,399A,Grand Avenue,Bn,,CLIN,"Painting the bay window, windows, and cornice gold",true,true,,40.683837,-73.961889,02,35,231,3056815,3019820019,Clinton Hill
14423,13-12-07-012,12/07/2012,29,7th Avenue South,Mn,10014,GVE2,Installation of HVAC unit at front façade,true,false,,40.730812,-74.004395,02,3,67,1087324,1005860045,West Village
14424,13-12-07-013,12/07/2012,114-84,178th Place,Qn,,ADLP,Ongoing work,true,false,,40.693174,-73.76991,12,27,424,4537747,4103120072,St. Albans
14177,13-08-13-020,08/12/2012,77-05a,37th Avenue,Qn,,JH,LED chaser light,true,true,,40.749283,-73.88881,03,25,287,4029588,4012770036,Jackson Heights
14434,13-12-10-023,12/07/2012,312,West 88th Street,Mn,10024,RWE,Installation of basement windows in noncompliance,true,true,,40.790428,-73.977498,07,6,175,1033979,1012490040,Upper West Side
14420,13-12-07-009,12/06/2012,153,West 82nd Street,Mn,10024,UWS,Noncompliant (visible) rooftop addition,true,true,,40.784532,-73.975535,07,6,169,1032056,1012130007,Upper West Side
14418,13-12-05-007,12/05/2012,38,Weest 123rd Street,Mn,,MMP,Installation of granite and shinny banister work,true,true,,,,,,,,,
14419,13-12-07-008,12/05/2012,28,West 69th Street,Mn,10023,UWS,Set back penthouse visible from the street. Painted the copper siding,true,true,,40.774682,-73.978337,07,6,153,1028464,1011210045,Lincoln Square
14412,13-12-04-001,12/03/2012,307,Broadway,Mn,10007,IL,Windows replaced without permits,true,false,,40.715381,-74.00531,01,1,33,1001659,1001510032,SoHo-TriBeCa-Civic Center-Little Italy
14417,13-12-05-006,12/03/2012,145,Vanderbilt Avenue,Bn,11205,WALL,Installation of ac unit on the front façade,true,true,,40.693828,-73.969957,02,35,187,3054246,3018870004,Fort Greene
14414,13-12-04-003,12/02/2012,385,6th Avenue,Mn,10014,GV,Added uplighting with magenta bulbs above the sf,true,false,,40.733035,-73.999996,02,3,71,1010274,1005930028,West Village
14421,13-12-07-010,12/02/2012,242,Lefferts Avenue,Bn,11225,PLG,"Alterations to stoop, replacement of windows, painting side of house, sidewalk work",true,false,,40.662211,-73.952984,09,40,800,3035333,3013290009,Prospect Lefferts Gardens-Wingate
14422,13-12-07-011,12/02/2012,274,Lefferts Avenue,Bn,11225,PLG,Brick work at front façade,true,true,,40.662257,-73.952234,09,40,800,3035346,3013290022,Prospect Lefferts Gardens-Wingate
14415,13-12-04-004,12/01/2012,200,Clinton Street,Bn,11201,BH,Installation of neon signage,true,true,,40.690398,-73.994295,02,33,7,3002734,3002750001,Brooklyn Heights-Cobble Hill
14416,13-12-04-005,12/01/2012,1301,Surf Avenue,Bn,11224,IL,Open windows/building in bad condition,true,false,,40.575574,-73.981296,13,47,348,3189607,3070640016,Seagate-Coney Island
14409,13-11-30-038,11/30/2012,39-54,48th Street,Qn,,SUN,Replacement of slate roof without permit,true,true,,40.747574,-73.915924,02,26,169,4001400,4001480063,Hunters Point-Sunnyside-West Maspeth
14410,13-11-30-039,11/30/2012,235,West 12th Street,Mn,10014,GV,Work in progress,true,false,,40.737655,-74.002201,02,3,77,1011048,1006150081,West Village
14411,13-11-30-040,11/30/2012,143,West 4th Street,Mn,10012,GV,Façade work without permits,true,true,,40.731416,-74.000339,02,1,65,1008881,1005520033,West Village
14426,13-12-10-015,11/30/2012,63,Downing Street,Mn,10014,NOT DESIGNATED,Loud ventilation machines at the roof,true,false,,40.729025,-74.004734,02,3,67,1066793,1005287501,West Village
14405,13-11-29-034,11/29/2012,12,Cornelia Street,Mn,10014,GVE2,Noncompliant sf,true,true,,40.731575,-74.001699,02,3,67,1076786,1005890029,West Village
14406,13-11-29-035,11/29/2012,35,Cornelia Street,Mn,10014,GVE2,"Added a new awning, lights, display box, etc",true,true,,40.731287,-74.002551,02,3,67,1080162,1005900149,West Village
14407,13-11-29-036,11/29/2012,879,Prospect Place,Bn,11216,CHN2,Painting the bottom portion of the building bright yellow,true,true,,40.674192,-73.947727,08,36,31701,3031005,3012270044,Crown Heights North
14408,13-11-29-037,11/29/2012,846,Prospect Place,Bn,11216,CHN2,"Construction for a year. Removed elements from the lobby, removed fire escape signs, cutting into br",true,true,,40.674226,-73.948628,08,36,31701,3031239,3012340023,Crown Heights North
14404,13-11-27-033,11/27/2012,28,Strong Place,Bn,11231,COB,noncompliant sidewalk,true,true,,40.685636,-73.99766,06,39,67,3003864,3003230048,Carroll Gardens-Columbia Street-Red Hook
14402,13-11-27-031,11/26/2012,78,Franklin Street,Mn,10013,TRIE,Installation of steps that exit and trespasses on 80 Franklin Street,true,false,,40.71795,-74.004596,01,1,33,1001920,1001750004,SoHo-TriBeCa-Civic Center-Little Italy
14403,13-11-27-032,11/26/2012,72,Grand sTreet,Mn,10013,SOHO,Excavating lot,true,true,,40.721946,-74.002854,02,1,47,1007086,1004750061,SoHo-TriBeCa-Civic Center-Little Italy
14396,13-11-23-025,11/23/2012,27,West 67th Street,Mn,10023,UWS,Installation fo windows in noncompliance with permits,true,true,,40.773442,-73.979229,07,6,153,1028239,1011200014,Lincoln Square
14397,13-11-23-026,11/23/2012,409,Bleecker Street,Mn,10014,GV,alts to lintels,true,true,,40.736255,-74.0052,02,3,77,1011335,1006230019,West Village
14398,13-11-23-027,11/23/2012,21,Perry sTreet,Mn,10014,GV,Alterations to lintels,true,true,,40.735703,-74.002237,02,3,73,1010921,1006130030,West Village
14399,13-11-23-028,11/23/2012,551,Fifth Avenue,Mn,10176,IL,Façade work in noncomplaince,true,true,,40.755617,-73.979318,05,4,94,1035389,1012810001,Midtown-Midtown South
14401,13-11-26-030,11/23/2012,351,West Broadway,Mn,10013,SOHO,"Installation of painted signage at sf (""what goes around comes around"")",true,true,,40.722863,-74.003344,02,1,47,1007060,1004757507,SoHo-TriBeCa-Civic Center-Little Italy
14400,13-11-23-029,11/22/2012,612,Vanderbilt Avenue,Bn,11238,PH,Installation of awning without permits,true,true,,40.678023,-73.968742,08,35,163,3028433,3011510051,Prospect Heights
14391,13-11-21-020,11/21/2012,157,Prospect Place,Bn,11238,PH,Working on the front of the building without permtis,true,false,,40.678178,-73.971273,08,35,163,3028469,3011510089,Prospect Heights
14393,13-11-21-022,11/21/2012,183,Atlantic Avenue,Bn,11201,BH,Installation of framed skirt awning and neon border lights,true,true,,40.69003,-73.993567,02,33,9,3002770,3002760011,Brooklyn Heights-Cobble Hill
14390,13-11-20-019,11/20/2012,363,Bleecker Street,Mn,10014,GV,Roof work. Not protecting pedestrians,true,false,,40.734498,-74.004691,02,3,73,1011200,1006200048,West Village
14178,13-08-13-021,08/12/2012,77-07,37th Avenue,Qn,,JH,LED chaser light,true,true,,40.749285,-73.888796,03,25,287,4029588,4012770036,Jackson Heights
14392,13-11-21-021,11/19/2012,252,West 74th Street,Mn,10023,NOT DESIGNATED,Painting building red without permits,true,false,,40.780804,-73.982776,07,6,159,1070732,1011657502,Lincoln Square
14388,13-11-19-017,11/17/2012,75,MacDonough Street,Bn,11216,SH,Interior work without permits,true,true,,40.681104,-73.943027,03,36,269,3053346,3018520001,Bedford
14387,13-11-16-016,11/16/2012,143,7th Avenue South,Mn,10014,GV,Installation of signage in the tree pit,true,false,,40.734891,-74.00206,02,3,73,1010830,1006110022,West Village
14389,13-11-19-018,11/16/2012,72,Grand Street,Mn,10013,SOHO,New sidewalk,true,true,,40.721946,-74.002854,02,1,47,1007086,1004750061,SoHo-TriBeCa-Civic Center-Little Italy
14385,13-11-15-014,11/15/2012,191,Atlantic Avenue,Bn,11201,BH,"Replacement of storefront, installation of awnings and signage",true,true,,40.689953,-73.993289,02,33,9,3002767,3002760007,Brooklyn Heights-Cobble Hill
14386,13-11-16-015,11/15/2012,87,MacDonough Street,Bn,11216,SH,Interior and exterior work without permits,true,false,,40.681145,-73.942666,03,36,269,3332254,3018520012,Bedford
14394,13-11-23-023,11/15/2012,82,7th Avenue,Bn,11217,PS,Neon signage,true,true,,40.674896,-73.975183,06,39,159,3019871,3009540041,Park Slope-Gowanus
14379,13-11-14-008,11/14/2012,484-486,Broadway,Mn,,SOHO,Installation of antennas without permits,true,true,,40.72159,-74.000011,02,1,45,1079135,1004730014,SoHo-TriBeCa-Civic Center-Little Italy
14380,13-11-14-009,11/14/2012,203,Berkeley Place,Bn,11217,PS,Reconstruction and pointing front of building,true,true,,40.674676,-73.973924,06,39,159,3024530,3010610062,Park Slope-Gowanus
14381,13-11-14-010,11/14/2012,660,East 17th Street,Bn,11230,FISK,Illegal work being done in front of the building,true,false,,40.634464,-73.961229,14,45,460,3121235,3052370103,Flatbush
